record_id,date,year,month,program_name,program_category,region,state,beneficiaries_served,target_beneficiaries,funding_received,program_expenses,volunteer_hours,number_of_volunteers,satisfaction_score,outcome_success_rate,program_status
1589,2025-11-01,2025,11,Healthcare Access,Health,midwest,IL,429,410,23153.11,14972.61,744.8,65,4.33,81.95,Active
132,2022-04-01,2022,4,Job Training,Economic Empowerment,West,CA,323,309,17330.0,14203.33,304.6,30,4.16,66.63,Completed
701,2023-09-01,2023,9,Healthcare Access,Health,Northeast,MA,278,283,16903.3,14824.73,261.3,26,3.88,71.97,Active
1533,2025-10-01,2025,10,Healthcare Access,Health,West,AZ,445,382,23381.78,19904.97,176.3,19,4.95,70.59,Active
1577,2025-11-01,2025,11,Community Outreach,Community,,PA,129,140,8025.42,7599.12,93.8,7,4.41,73.91,Active
1528,2025-09-01,2025,9,Job Training,Economic Empowerment,Northeast,PA,208,220,13123.15,10402.95,181.4,20,4.83,75.57,Completed
1252,2025-01-01,2025,1,Food Assistance,Basic Needs,Northeast,MA,529,629,27804.42,24054.75,250.1,30,4.86,78.33,Paused
165,2022-05-01,2022,5,Healthcare Access,Health,Northeast,MA,420,442,23629.49,15331.2,227.2,26,4.18,73.5,Active
291,2022-09-01,2022,9,Youth Development,Education,South,GA,313,350,15733.43,14906.62,290.5,26,4.06,78.9,Active
1557,2025-10-01,2025,10,Education Support,Education,NORTHEAST,MA,435,444,24795.22,22834.03,335.2,41,4.33,75.98,Completed
713,2023-09-01,2023,9,Youth Development,Education,West,AZ,242,250,14612.94,12293.56,179.1,20,4.57,77.17,Completed
349,2022-11-01,2022,11,Housing Support,Basic Needs,West,AZ,169,158,11700.29,7609.73,119.4,12,4.62,63.54,Active
572,2023-05-01,2023,5,Youth Development,Education,South,TX,423,406,23172.58,17381.33,337.6,42,4.21,80.23,Completed
681,2023-09-01,2023,9,Education Support,Education,Midwest,IL,295,272,17940.35,13022.89,259.4,29,3.91,94.15,Active
1550,2025-10-01,2025,10,Job Training,Economic Empowerment,South,TX,257,243,17701.44,13525.09,281.7,31,3.81,67.99,Completed
969,2024-05-01,2024,5,Youth Development,Education,Northeast,NY,347,438,21101.52,17078.21,441.3,34,4.56,84.54,Active
1000,2024-06-01,2024,6,Education Support,Education,South,FL,613,579,31095.85,31126.5,407.7,55,5.0,96.62,Completed
1081,2024-08-01,2024,8,Food Assistance,Basic Needs,Northeast,PA,542,662,34472.08,27525.47,219.6,48,3.5,76.24,Completed
1088,2024-08-01,2024,8,Job Training,Economic Empowerment,West,WA,253,262,18986.84,12568.42,,29,3.76,77.11,Active
459,2023-02-01,2023,2,Job Training,Economic Empowerment,west,WA,244,283,17961.03,15070.06,206.9,20,4.87,78.98,Active
376,2022-12-01,2022,12,FOOD ASSISTANCE,Basic Needs,South,TX,257,254,16546.18,16029.43,147.9,24,4.71,65.62,Active
334,2022-10-01,2022,10,Job Training,Economic Empowerment,West,CA,167,197,12468.38,8188.58,177.0,16,4.09,76.66,Completed
1233,2025-01-01,2025,1,Healthcare Access,Health,West,WA,315,357,19817.67,19528.51,320.4,30,,66.41,Active
1448,2025-07-01,2025,7,Education Support,Education,South,FL,414,510,22025.99,15595.9,351.6,33,4.32,83.71,Paused
1308,2025-03-01,2025,3,Job Training,Economic Empowerment,West,CA,327,322,15540.84,14729.03,133.5,19,4.1,65.23,Completed
890,2024-03-01,2024,3,Food Assistance,Basic Needs,WEST,AZ,611,739,39760.98,29290.37,626.9,73,4.11,83.5,Completed
1563,2025-10-01,2025,10,Education Support,Education,Northeast,MA,529,541,27324.47,18149.7,347.8,50,4.18,72.16,Completed
1525,2025-09-01,2025,9,Youth development,Education,Midwest,IL,378,437,18928.13,15722.71,258.3,26,4.17,82.14,Active
680,2023-08-01,2023,8,Youth Development,Education,West,AZ,285,329,16288.76,11706.76,286.6,23,4.7,81.52,Completed
329,2022-10-01,2022,10,Youth development,Education,South,TX,260,328,15888.43,13501.83,157.7,19,4.68,85.71,Active
773,2023-11-01,2023,11,COMMUNITY OUTREACH,Community,Northeast,MA,143,184,10767.61,9342.74,131.0,15,3.6,85.62,Paused
319,2022-10-01,2022,10,Housing Support,Basic Needs,West,WA,282,238,17717.1,12818.72,441.6,30,3.64,52.96,Active
1260,2025-02-01,2025,2,Housing Support,Basic Needs,Midwest,MI,342,406,21424.13,16045.83,163.3,24,4.51,59.68,Active
1113,2024-09-01,2024,9,Job Training,Economic Empowerment,South,TX,239,213,14410.14,12138.16,190.7,19,3.97,73.28,Active
1429,2025-07-01,2025,7,Food Assistance,Basic Needs,south,GA,390,215,23522.07,16958.89,349.1,32,4.37,80.78,Active
168,2022-05-01,2022,5,Food Assistance,Basic Needs,West,AZ,393,390,23538.49,18761.15,323.3,34,4.69,87.53,Active
13,2022-01-01,2022,1,food assistance,Basic Needs,West,WA,498,523,27870.36,21085.08,228.1,27,4.34,71.58,Active
172,2022-06-01,2022,6,Healthcare Access,Health,South,FL,247,253,16563.77,15754.97,76.5,14,5.0,73.33,Active
650,2023-08-01,2023,8,Education Support,Education,Northeast,PA,371,287,22463.62,16558.71,337.7,39,4.14,87.41,Active
261,2022-08-01,2022,8,youth development,Education,Midwest,OH,289,241,14798.45,8144.8,135.4,21,4.32,80.82,Active
990,2024-06-01,2024,6,Education Support,Education,West,AZ,437,437,23095.31,18019.5,284.1,34,4.21,83.74,Active
673,2023-08-01,2023,8,Food Assistance,Basic Needs,West,WA,460,525,36367.74,26340.68,262.4,33,4.08,91.48,Active
259,2022-08-01,2022,8,Food Assistance,Basic Needs,Midwest,OH,389,266,24117.06,18487.46,519.9,44,4.93,87.89,Active
1505,2025-09-01,2025,9,Youth Development,Education,Northeast,NY,319,397,17674.69,12525.51,91.5,25,5.0,73.44,Active
139,2022-05-01,2022,5,Food Assistance,Basic Needs,West,AZ,481,549,31738.05,21412.35,485.7,34,4.41,79.74,Completed
550,2023-05-01,2023,5,Education Support,Education,Northeast,NY,413,486,24844.23,16005.85,191.4,27,5.0,87.54,Completed
1101,2024-09-01,2024,9,Youth Development,Education,,CA,227,255,14428.92,12170.94,93.8,21,4.16,81.76,Paused
1534,2025-10-01,2025,10,Community Outreach,Community,south,TX,141,135,8914.28,7514.34,68.1,9,3.47,71.36,Active
1024,2024-07-01,2024,7,Food Assistance,Basic Needs,South,GA,409,464,28039.82,23643.78,474.7,40,4.76,74.72,Paused
938,2024-04-01,2024,4,Housing Support,Basic Needs,South,GA,293,186,15435.37,11762.34,343.2,35,4.69,68.8,Active
559,2023-05-01,2023,5,Education Support,Education,South,FL,322,379,21023.07,17276.08,293.1,28,4.67,90.27,Active
140,2022-05-01,2022,5,YOUTH DEVELOPMENT,Education,West,AZ,380,408,19673.97,16063.72,477.2,51,4.64,90.41,Active
1482,2025-08-01,2025,8,Housing Support,Basic Needs,West,WA,133,149,9006.23,7162.0,148.3,14,4.1,49.4,Completed
532,2023-04-01,2023,4,Education Support,Education,West,CA,467,566,26447.71,21186.38,277.6,41,4.63,88.28,Active
225,2022-07-01,2022,7,Food Assistance,Basic Needs,West,AZ,435,471,23249.96,16386.64,,33,4.98,78.17,Completed
1339,2025-04-01,2025,4,Education Support,Education,South,TX,502,530,30843.68,21301.16,324.5,40,5.0,96.93,Active
410,2023-01-01,2023,1,Healthcare Access,Health,Northeast,PA,428,391,23650.43,21653.02,452.4,46,4.49,79.43,Completed
326,2022-10-01,2022,10,Healthcare Access,Health,South,TX,195,186,10887.67,7197.11,126.5,14,4.18,57.36,Active
1135,2024-10-01,2024,10,Food assistance,Basic Needs,Northeast,PA,389,528,19022.15,17772.03,198.4,30,4.01,64.53,Paused
300,2022-09-01,2022,9,Housing Support,Basic Needs,Midwest,MI,124,129,8877.09,5637.27,55.9,8,4.45,68.55,Active
1042,2024-07-01,2024,7,Youth Development,Education,South,GA,324,330,18033.99,16128.52,315.9,28,5.0,85.11,Active
1492,2025-08-01,2025,8,Housing Support,Basic Needs,Northeast,NY,185,181,13608.13,13577.23,164.7,14,4.18,70.09,Active
804,2023-12-01,2023,12,Community Outreach,Community,Northeast,MA,173,161,10508.03,9773.36,158.3,19,,49.05,Active
1526,2025-09-01,2025,9,Housing Support,Basic Needs,SOUTH,FL,290,248,15963.26,13219.99,376.1,33,4.73,72.7,Active
194,2022-06-01,2022,6,community outreach,Community,Midwest,MI,158,142,9629.3,7801.46,201.1,16,4.33,68.37,Active
441,2023-01-01,2023,1,Job Training,Economic Empowerment,West,AZ,175,158,15581.42,14691.98,78.8,12,4.32,88.54,Active
574,2023-05-01,2023,5,Housing Support,Basic Needs,Northeast,NY,255,307,14790.22,12895.47,129.2,19,4.08,69.57,Paused
504,2023-03-01,2023,3,Housing Support,Basic Needs,South,TX,205,191,14078.87,10615.75,276.1,24,4.74,56.67,Active
606,2023-06-01,2023,6,Youth development,Education,West,CA,275,317,14956.49,11454.21,324.8,30,3.57,77.76,Active
919,2024-04-01,2024,4,Food Assistance,Basic Needs,Northeast,PA,444,411,29183.27,19005.3,378.4,29,4.08,79.01,Active
1468,2025-08-01,2025,8,Housing Support,Basic Needs,Midwest,IL,268,232,14354.55,11390.05,202.5,22,4.3,67.07,Active
4,2022-01-01,2022,1,Youth Development,Education,Midwest,MI,283,248,15343.21,12544.14,175.4,20,4.28,96.82,Completed
900,2024-03-01,2024,3,youth development,Education,Midwest,MI,415,482,20366.49,16492.53,,38,5.0,70.17,Paused
468,2023-02-01,2023,2,Food Assistance,Basic Needs,West,AZ,461,458,27135.79,17507.88,345.7,32,4.64,79.34,Paused
322,2022-10-01,2022,10,EDUCATION SUPPORT ,Education,Northeast,MA,377,398,21828.91,13864.43,,29,5.0,71.1,Active
6,2022-01-01,2022,1,Food Assistance,Basic Needs,Midwest,OH,530,547,29977.17,22479.57,215.6,28,4.28,86.46,Active
223,2022-07-01,2022,7,Education Support,Education,Midwest,OH,310,306,17499.52,12437.92,158.0,17,3.84,86.08,Active
548,2023-05-01,2023,5,Community outreach,Community,Midwest,IL,136,149,7018.89,4929.72,119.3,12,4.08,71.58,Active
1264,2025-02-01,2025,2,Youth Development,Education,Northeast,PA,314,356,18455.76,14197.19,332.4,26,4.23,96.91,Active
40,2022-02-01,2022,2,EDUCATION SUPPORT ,Education,Mid West,OH,504,628,25834.52,20205.19,427.5,49,4.67,78.96,Active
543,2023-04-01,2023,4,Education Support,Education,Northeast,NY,321,238,17028.87,12742.11,329.3,33,5.0,88.2,Completed
243,2022-08-01,2022,8,Housing Support,Basic Needs,West,AZ,206,250,12894.06,10183.7,153.4,18,4.47,65.25,Paused
137,2022-05-01,2022,5,Education Support,Education,West,AZ,360,374,20721.55,16085.68,337.0,35,,79.35,Active
1444,2025-07-01,2025,7,Healthcare Access,Health,Northeast,NY,422,457,21914.26,13841.1,342.3,48,5.0,74.28,Active
1296,2025-03-01,2025,3,Community Outreach,Community,MIDWEST,IL,212,230,14962.84,9811.88,144.5,13,3.92,74.31,Active
722,2023-10-01,2023,10,HEALTHCARE ACCESS,Health,Northeast,PA,247,329,18411.9,14058.88,177.8,24,4.59,64.58,Active
933,2024-04-01,2024,4,Housing Support,Basic Needs,Midwest,OH,235,225,14229.89,9181.13,160.1,17,3.82,58.79,Active
809,2023-12-01,2023,12,Education Support,Education,Northeast,PA,341,315,17495.88,12801.76,250.9,32,4.54,77.48,Active
1165,2024-11-01,2024,11,Food Assistance,Basic Needs,Northeast,MA,569,586,33159.6,20769.41,308.3,44,4.28,69.21,Active
907,2024-03-01,2024,3,Housing Support,Basic Needs,West,CA,140,154,11280.91,7967.68,178.8,15,4.68,82.56,Active
1499,2025-09-01,2025,9,Youth Development,Education,WEST,CA,399,424,20170.77,17526.91,744.2,54,4.31,70.39,Completed
582,2023-06-01,2023,6,Healthcare Access,Health,Northeast,MA,223,226,13782.8,11614.23,210.1,19,4.77,92.24,Active
1451,2025-07-01,2025,7,Community Outreach,Community,South,TX,139,123,8472.25,6694.48,68.1,10,4.02,71.81,Completed
1621,2025-12-01,2025,12,Housing Support,Basic Needs,Northeast,PA,341,310,20025.81,18821.55,142.9,18,4.57,61.17,Active
662,2023-08-01,2023,8,education support,Education,Northeast,NY,359,462,18195.61,15023.55,136.9,19,5.0,78.65,Active
950,2024-04-01,2024,4,Housing Support,Basic Needs,West,WA,219,277,14702.17,10496.12,75.6,11,4.8,70.04,Active
1524,2025-09-01,2025,9,Youth Development,Education,Northeast,MA,443,492,19750.33,14564.04,173.5,24,4.75,90.58,Active
377,2022-12-01,2022,12,JOB TRAINING,Economic Empowerment,Midwest,IL,227,235,15055.54,13739.38,78.1,13,4.15,80.31,Active
315,2022-10-01,2022,10,Housing Support,Basic Needs,Midwest,OH,198,204,13549.14,11012.58,67.2,17,4.25,61.19,Paused
443,2023-02-01,2023,2,Youth Development,Education,Midwest,MI,351,366,21334.57,16298.84,420.1,32,4.94,73.38,Paused
320,2022-10-01,2022,10,Housing Support,Basic Needs,West,CA,261,240,16483.58,13738.45,66.6,7,4.5,75.39,Active
1454,2025-07-01,2025,7,Community Outreach,Community,Midwest,OH,215,202,17708.53,12702.28,406.5,29,5.0,67.35,Active
799,2023-12-01,2023,12,Healthcare Access,Health,Northeast,PA,403,422,20977.73,13379.12,466.9,41,3.58,74.97,Active
1424,2025-06-01,2025,6,Housing  Support,Basic Needs,South,FL,239,281,16127.81,13801.06,202.4,23,3.73,71.3,Paused
1236,2025-01-01,2025,1,Education Support,Education,Northeast,PA,469,408,27174.37,22412.59,297.6,44,4.46,77.32,Completed
425,2023-01-01,2023,1,Food Assistance,Basic Needs,South,FL,484,651,28196.3,18085.14,595.0,45,5.0,74.76,Active
554,2023-05-01,2023,5,Food Assistance,Basic Needs,,PA,359,396,23944.32,16654.89,257.1,31,3.69,60.16,Paused
595,2023-06-01,2023,6,COMMUNITY OUTREACH,Community,Mid West,MI,165,160,11168.69,9041.02,114.3,9,4.08,75.78,Active
369,2022-11-01,2022,11,Job Training,Economic Empowerment,West,CA,175,186,12668.21,6091.97,75.9,14,4.95,78.22,Paused
1515,2025-09-01,2025,9,Food Assistance,Basic Needs,Midwest,IL,474,474,25814.0,21991.79,438.9,41,4.15,71.43,Active
1288,2025-02-01,2025,2,Food Assistance,Basic Needs,,OH,403,489,19556.69,16125.98,352.8,50,5.0,70.28,Paused
1331,2025-04-01,2025,4,Housing Support,Basic Needs,Midwest,OH,268,324,19085.58,14489.38,181.2,18,5.0,70.68,Active
1480,2025-08-01,2025,8,Youth Development,Education,South,GA,291,243,19779.0,15465.78,248.6,24,5.0,82.84,Active
228,2022-07-01,2022,7,Job Training,Economic Empowerment,West,WA,107,109,7333.7,4996.32,87.2,9,4.31,66.8,Active
1427,2025-06-01,2025,6,Community Outreach,Community,South,FL,233,222,12633.63,7293.93,212.5,21,4.4,64.86,Active
979,2024-05-01,2024,5,Food Assistance,Basic Needs,,MA,712,741,36011.28,27293.2,410.8,62,4.4,83.96,Paused
1090,2024-09-01,2024,9,Community Outreach,Community,West,CA,133,162,8904.98,7450.44,128.3,13,4.62,63.6,Active
1002,2024-06-01,2024,6,Food Assistance,Basic Needs,West,WA,537,541,27585.93,22706.04,402.5,43,4.32,88.76,Active
67,2022-02-01,2022,2,Healthcare Access,Health,Midwest,MI,304,348,20473.22,12567.45,161.8,25,4.16,75.38,Active
394,2022-12-01,2022,12,Education Support,Education,Midwest,MI,419,395,22310.61,15813.37,246.8,34,4.9,77.05,Completed
580,2023-06-01,2023,6,Youth Development,Education,West,CA,375,356,18712.83,9142.61,225.7,35,3.64,59.34,Active
25,2022-01-01,2022,1,Education Support,Education,South,GA,341,367,22572.6,18476.39,217.5,22,4.55,70.86,Active
212,2022-07-01,2022,7,Job Training,Economic Empowerment,West,CA,195,222,12580.37,9215.24,122.7,20,4.46,87.51,Active
1266,2025-02-01,2025,2,Food Assistance,Basic Needs,South,TX,804,929,49252.91,30499.17,569.3,62,4.7,56.22,Active
943,2024-04-01,2024,4,Job Training,Economic Empowerment,Northeast,NY,175,164,14648.37,10970.26,159.8,17,4.77,82.79,Active
537,2023-04-01,2023,4,Youth Development,Education,Northeast,PA,473,533,24175.47,17816.57,224.5,25,5.0,69.78,Active
887,2024-03-01,2024,3,Education Support,Education,Northeast,MA,523,512,26665.46,25271.17,349.4,28,4.82,66.27,Active
1598,2025-11-01,2025,11,education support,Education,midwest,IL,402,254,19621.53,15133.79,261.9,43,4.7,74.55,Active
86,2022-03-01,2022,3,Education Support,Education,South,TX,395,384,25727.85,21326.77,259.5,23,4.41,77.0,Active
1481,2025-08-01,2025,8,Education Support,Education,West,CA,408,475,25969.44,18889.16,323.0,35,4.98,69.52,Active
273,2022-09-01,2022,9,Healthcare Access,Health,South,FL,196,265,11512.06,8987.24,137.7,16,4.37,85.98,Active
1062,2024-08-01,2024,8,Job  Training,Economic Empowerment,Northeast,MA,215,267,14722.69,10054.04,137.9,17,3.96,77.93,Paused
1075,2024-08-01,2024,8,Food Assistance,Basic Needs,Northeast,NY,634,657,36004.33,27370.28,569.7,47,4.01,80.76,Active
1209,2024-12-01,2024,12,Education Support,Education,West,CA,440,455,21453.82,15913.19,284.8,28,4.6,83.11,Completed
507,2023-03-01,2023,3,Community Outreach,Community,Midwest,OH,205,193,12589.42,10047.93,189.8,19,3.92,71.65,Active
631,2023-07-01,2023,7,Job Training,Economic Empowerment,West,AZ,180,184,14088.98,9844.22,219.2,18,3.47,71.82,Active
1126,2024-10-01,2024,10,Healthcare Access,Health,West,AZ,408,459,21699.3,12710.37,218.2,33,4.36,82.84,Completed
1537,2025-10-01,2025,10,Food Assistance,Basic Needs,Midwest,OH,431,423,26834.78,17431.87,621.2,46,4.93,88.16,Active
1125,2024-10-01,2024,10,Community Outreach,Community,South,GA,135,141,11124.5,8790.17,202.1,15,4.07,76.41,Paused
506,2023-03-01,2023,3,Youth Development,Education,Midwest,MI,397,321,19954.93,16162.79,347.0,41,4.86,99.0,Active
274,2022-09-01,2022,9,Food Assistance,Basic Needs,Northeast,PA,280,234,13650.29,10283.24,230.4,21,3.77,81.7,Completed
1253,2025-01-01,2025,1,Education Support,Education,South,TX,408,385,21742.65,20861.04,517.5,47,5.0,80.52,Paused
1206,2024-12-01,2024,12,Healthcare Access,Health,Midwest,IL,252,275,14486.43,11391.7,175.4,20,4.68,74.77,Paused
363,2022-11-01,2022,11,Job Training,Economic Empowerment,Northeast,PA,144,145,7479.57,6048.97,101.3,12,4.15,74.64,Active
1329,2025-04-01,2025,4,Community outreach,Community,west,WA,266,331,17690.32,12535.29,378.7,27,4.93,70.85,Active
623,2023-07-01,2023,7,HOUSING SUPPORT,Basic Needs,South,FL,265,294,17287.77,9645.85,175.8,15,4.48,66.82,Paused
3,2022-01-01,2022,1,Education Support,Education,Northeast,NY,328,300,17772.5,11352.53,330.6,37,4.55,68.6,Active
7,2022-01-01,2022,1,COMMUNITY OUTREACH,Community,South,FL,148,163,12041.39,8928.59,110.3,10,4.84,77.45,Active
312,2022-10-01,2022,10,Healthcare Access,Health,West,CA,212,222,16516.29,11743.53,196.6,15,3.88,81.51,Completed
1189,2024-11-01,2024,11,Job Training,Economic Empowerment,South,FL,331,342,18504.07,15778.74,289.3,25,3.33,63.84,Active
793,2023-12-01,2023,12,EDUCATION SUPPORT ,Education,SOUTH,GA,423,453,25136.28,19492.88,248.8,27,4.46,78.68,Active
666,2023-08-01,2023,8,Job Training,Economic Empowerment,Northeast,NY,177,215,12929.06,10356.57,142.2,15,4.18,73.74,Active
365,2022-11-01,2022,11,housing support,Basic Needs,West,AZ,184,212,11137.59,10746.22,167.6,15,4.4,78.37,Completed
1624,2025-12-01,2025,12,HEALTHCARE ACCESS,Health,Midwest,MI,329,305,25592.48,16226.18,255.3,24,4.34,70.28,Active
216,2022-07-01,2022,7,Job Training,Economic Empowerment,Northeast,NY,203,236,13075.54,11003.55,158.8,13,4.17,78.46,Completed
820,2024-01-01,2024,1,Job Training,Economic Empowerment,Midwest,MI,240,242,16444.58,10519.82,,19,4.72,83.22,Paused
28,2022-01-01,2022,1,Job Training,Economic Empowerment,South,GA,177,173,11389.59,8977.13,111.1,23,4.72,59.1,Completed
1178,2024-11-01,2024,11,healthcare access,Health,Midwest,OH,454,484,26027.36,19650.93,418.2,41,4.58,75.92,Completed
526,2023-04-01,2023,4,Food Assistance,Basic Needs,West,AZ,465,420,30870.0,21085.0,317.4,40,4.71,55.16,Active
1506,2025-09-01,2025,9,Food Assistance,Basic Needs,WEST,CA,510,528,29778.08,25638.52,607.7,60,4.79,80.63,Completed
810,2023-12-01,2023,12,Healthcare Access,Health,South,TX,237,184,19892.68,16741.62,180.6,25,4.34,77.36,Paused
639,2023-07-01,2023,7,Job Training,Economic Empowerment,Midwest,OH,227,203,13858.94,10873.83,135.8,14,4.19,92.32,Completed
905,2024-03-01,2024,3,Job Training,Economic Empowerment,northeast,NY,292,279,16786.95,15253.27,234.5,23,3.99,64.02,Completed
719,2023-10-01,2023,10,Food Assistance,Basic Needs,West,CA,307,305,16943.19,13558.42,176.5,25,4.47,68.14,Active
692,2023-09-01,2023,9,job training,Economic Empowerment,South,FL,187,233,11852.04,8356.67,210.6,21,4.34,92.01,Paused
999,2024-06-01,2024,6,Youth Development,Education,Midwest,MI,321,348,19597.63,14596.14,317.6,29,5.0,81.81,Active
625,2023-07-01,2023,7,Job Training,Economic Empowerment,Northeast,MA,216,206,12660.46,9813.17,362.9,21,4.77,65.22,Active
8,2022-01-01,2022,1,Housing  Support,Basic Needs,Northeast,PA,175,192,12033.74,10560.26,117.5,13,3.85,58.43,Active
257,2022-08-01,2022,8,HOUSING SUPPORT,Basic Needs,Midwest,OH,179,210,11603.09,8044.27,104.9,12,3.75,61.45,Completed
26,2022-01-01,2022,1,Education Support,Education,West,CA,439,532,23134.77,20483.07,171.7,24,4.75,84.11,Paused
337,2022-10-01,2022,10,Job Training,Economic Empowerment,Mid West,MI,225,202,13076.56,9880.54,174.1,19,4.56,83.45,Active
573,2023-05-01,2023,5,Healthcare Access,Health,SOUTH,TX,327,316,16087.65,13886.25,204.1,29,4.45,81.27,Active
48,2022-02-01,2022,2,Food Assistance,Basic Needs,South,GA,561,773,31681.9,22151.04,296.1,37,3.54,73.79,Active
107,2022-04-01,2022,4,Healthcare Access,Health,West,AZ,270,258,17313.62,12542.89,237.0,19,5.0,70.43,Active
350,2022-11-01,2022,11,Healthcare Access,Health,Northeast,NY,234,245,15828.79,11003.5,110.8,22,4.29,77.41,Completed
56,2022-02-01,2022,2,Job Training,Economic Empowerment,South,TX,233,172,14637.69,11286.95,145.3,13,4.57,64.48,Completed
977,2024-05-01,2024,5,Education Support,Education,West,CA,447,508,32651.99,24887.27,331.7,39,4.57,81.21,Active
214,2022-07-01,2022,7,Job Training,Economic Empowerment,South,TX,200,230,12853.0,12467.25,113.0,16,4.91,71.04,Active
