record_id,date,year,month,program_name,program_category,program_status,region,state,beneficiaries_served,target_beneficiaries,target_achievement_rate,funding_received,program_expenses,funding_remaining,funding_utilization_rate,cost_per_beneficiary,volunteer_hours,number_of_volunteers,beneficiaries_per_volunteer_hour,satisfaction_score,outcome_success_rate
608,2023-06-01,2023,6,Healthcare Access,Health,Active,South,GA,417,446,93.5,22486.92,17221.55,5265.37,76.58,41.3,230.5,31,1.809,4.14,64.2
1092,2024-09-01,2024,9,Youth Development,Education,Active,South,GA,322,316,101.9,18170.55,13935.35,4235.2,76.69,43.28,139.2,29,2.313,3.84,76.9
1171,2024-11-01,2024,11,Education Support,Education,Paused,Northeast,PA,596,623,95.67,28658.23,22752.68,5905.55,79.39,38.18,362.1,63,1.646,4.37,90.68
327,2022-10-01,2022,10,Education Support,Education,Active,Northeast,NY,450,516,87.21,21960.33,14630.66,7329.67,66.62,32.51,341.4,36,1.318,4.79,85.35
847,2024-01-01,2024,1,Food Assistance,Basic Needs,Active,Northeast,MA,638,667,95.65,39812.76,31187.43,8625.33,78.34,48.88,157.9,24,4.041,4.0,84.58
989,2024-06-01,2024,6,Food Assistance,Basic Needs,Paused,Northeast,MA,603,641,94.07,35086.41,26390.69,8695.72,75.22,43.77,687.5,60,0.877,4.64,82.52
1578,2025-11-01,2025,11,Food Assistance,Basic Needs,Active,West,AZ,715,794,90.05,38640.72,31075.99,7564.73,80.42,43.46,490.3,52,1.458,4.17,77.64
342,2022-11-01,2022,11,Housing Support,Basic Needs,Completed,South,FL,158,195,81.03,11110.98,10538.78,572.2,94.85,66.7,109.5,15,1.443,5.0,63.75
148,2022-05-01,2022,5,Housing Support,Basic Needs,Active,Northeast,NY,147,133,110.53,9855.42,6599.59,3255.83,66.96,44.9,168.7,13,0.871,4.77,55.44
361,2022-11-01,2022,11,Healthcare Access,Health,Active,South,FL,127,122,104.1,10210.72,8431.7,1779.02,82.58,66.39,24.8,3,5.121,4.21,86.11
84,2022-03-01,2022,3,Youth Development,Education,Completed,West,CA,287,290,98.97,15533.48,14452.34,1081.14,93.04,50.36,97.8,8,2.935,5.0,65.41
49,2022-02-01,2022,2,Youth Development,Education,Paused,Northeast,NY,282,311,90.68,15197.62,14705.48,492.14,96.76,52.15,233.7,29,1.207,4.14,85.94
469,2023-02-01,2023,2,Food Assistance,Basic Needs,Active,Midwest,OH,412,298,138.26,24275.66,19368.28,4907.38,79.78,47.01,273.3,47,1.508,4.23,80.63
156,2022-05-01,2022,5,Community Outreach,Community,Completed,West,WA,160,154,103.9,10566.12,7169.37,3396.75,67.85,44.81,70.8,11,2.26,5.0,63.84
1028,2024-07-01,2024,7,Community Outreach,Community,Active,South,GA,177,180,98.33,15083.92,9755.26,5328.66,64.67,55.11,107.3,9,1.65,4.63,73.6
1418,2025-06-01,2025,6,Job Training,Economic Empowerment,Active,West,CA,238,370,64.32,16269.63,13529.37,2740.26,83.16,56.85,156.0,19,1.526,4.19,72.24
1607,2025-12-01,2025,12,Healthcare Access,Health,Active,South,TX,231,284,81.34,15999.46,15289.25,710.21,95.56,66.19,125.2,15,1.845,3.92,60.51
1344,2025-04-01,2025,4,Job Training,Economic Empowerment,Active,Midwest,MI,351,359,97.77,22105.38,15161.24,6944.14,68.59,43.19,136.5,15,2.571,4.55,80.8
501,2023-03-01,2023,3,Education Support,Education,Active,Midwest,OH,368,387,95.09,20769.36,17181.72,3587.64,82.73,46.69,219.6,20,1.676,3.3,74.96
180,2022-06-01,2022,6,Job Training,Economic Empowerment,Active,South,TX,217,222,97.75,14551.55,11761.41,2790.14,80.83,54.2,229.8,17,0.944,4.63,77.88
756,2023-11-01,2023,11,Food Assistance,Basic Needs,Active,West,CA,602,831,72.44,30295.45,22551.65,7743.8,74.44,37.46,439.9,52,1.368,4.49,90.26
924,2024-04-01,2024,4,Youth Development,Education,Active,Northeast,NY,369,370,99.73,19504.33,15826.48,3677.85,81.14,42.89,393.8,34,0.937,5.0,82.62
614,2023-07-01,2023,7,Food Assistance,Basic Needs,Active,Northeast,MA,556,542,102.58,28854.75,19178.33,9676.42,66.47,34.49,364.6,49,1.525,4.26,88.6
529,2023-04-01,2023,4,Healthcare Access,Health,Paused,South,TX,282,375,75.2,15901.55,13070.6,2830.95,82.2,46.35,238.0,25,1.185,3.74,85.84
347,2022-11-01,2022,11,Job Training,Economic Empowerment,Active,Midwest,IL,170,173,98.27,10857.3,7658.11,3199.19,70.53,45.05,78.8,14,2.157,4.19,69.72
1138,2024-10-01,2024,10,Education Support,Education,Paused,Midwest,MI,257,274,93.8,16946.9,12371.45,4575.45,73.0,48.14,241.1,20,1.066,4.85,91.03
1612,2025-12-01,2025,12,Food Assistance,Basic Needs,Completed,South,TX,511,612,83.5,31927.29,23527.95,8399.34,73.69,46.04,212.0,28,2.41,4.34,85.95
568,2023-05-01,2023,5,Healthcare Access,Health,Active,Midwest,OH,341,347,98.27,21208.13,18167.4,3040.73,85.66,53.28,301.6,21,1.131,3.63,70.22
788,2023-12-01,2023,12,Job Training,Economic Empowerment,Active,Northeast,NY,157,157,100.0,11332.14,8175.24,3156.9,72.14,52.07,70.8,12,2.218,4.84,81.02
707,2023-09-01,2023,9,Community Outreach,Community,Active,South,TX,229,234,97.86,13233.31,10431.8,2801.51,78.83,45.55,221.8,18,1.032,3.99,63.55
760,2023-11-01,2023,11,Education Support,Education,Active,Midwest,IL,411,537,76.54,21945.32,15425.76,6519.56,70.29,37.53,167.0,23,2.461,3.92,90.69
244,2022-08-01,2022,8,Healthcare Access,Health,Active,West,WA,291,322,90.37,18280.64,14205.4,4075.24,77.71,48.82,290.5,31,1.002,3.65,85.1
1210,2024-12-01,2024,12,Youth Development,Education,Paused,South,TX,225,257,87.55,15317.26,14221.53,1095.73,92.85,63.21,188.6,14,1.193,4.68,81.94
313,2022-10-01,2022,10,Job Training,Economic Empowerment,Active,Northeast,NY,169,197,85.79,10930.91,8897.82,2033.09,81.4,52.65,190.7,16,0.886,4.26,67.1
436,2023-01-01,2023,1,Healthcare Access,Health,Completed,Midwest,MI,221,220,100.45,19301.74,14931.47,4370.27,77.36,67.56,115.0,14,1.922,5.0,80.32
1559,2025-10-01,2025,10,Job Training,Economic Empowerment,Active,Northeast,PA,231,233,99.14,14934.18,12278.63,2655.55,82.22,53.15,308.3,27,0.749,5.0,63.63
1477,2025-08-01,2025,8,Housing Support,Basic Needs,Active,Northeast,NY,304,282,107.8,18244.45,11947.87,6296.58,65.49,39.3,322.1,24,0.944,4.64,73.63
309,2022-10-01,2022,10,Community Outreach,Community,Active,Northeast,NY,196,183,107.1,11408.0,8941.52,2466.48,78.38,45.62,170.6,19,1.149,4.86,88.91
431,2023-01-01,2023,1,Education Support,Education,Active,South,FL,397,425,93.41,24088.67,22615.95,1472.72,93.89,56.97,259.3,39,1.531,4.47,73.56
371,2022-11-01,2022,11,Community Outreach,Community,Active,South,FL,126,122,103.28,8737.29,5891.94,2845.35,67.43,46.76,123.9,14,1.017,4.54,65.44
1445,2025-07-01,2025,7,Food Assistance,Basic Needs,Paused,Northeast,MA,708,789,89.73,35969.51,29885.39,6084.12,83.09,42.21,290.3,65,2.439,4.55,69.07
182,2022-06-01,2022,6,Healthcare Access,Health,Active,Northeast,MA,368,403,91.32,22012.04,20916.31,1095.73,95.02,56.84,528.1,33,0.697,4.7,60.91
661,2023-08-01,2023,8,Food Assistance,Basic Needs,Active,Northeast,MA,411,495,83.03,21990.43,18471.03,3519.4,84.0,44.94,505.9,48,0.812,3.94,88.91
637,2023-07-01,2023,7,Community Outreach,Community,Active,Midwest,IL,160,124,129.03,11249.38,7980.56,3268.82,70.94,49.88,123.8,9,1.292,4.33,67.23
1487,2025-08-01,2025,8,Food Assistance,Basic Needs,Active,Northeast,PA,438,436,100.46,27612.94,27146.72,466.22,98.31,61.98,246.5,28,1.777,4.32,76.02
1510,2025-09-01,2025,9,Job Training,Economic Empowerment,Completed,Midwest,MI,194,173,112.14,14805.78,12221.99,2583.79,82.55,63.0,169.6,16,1.144,5.0,77.81
297,2022-09-01,2022,9,Healthcare Access,Health,Completed,South,TX,248,255,97.25,12944.21,9386.77,3557.44,72.52,37.85,225.8,21,1.098,4.95,86.59
1629,2025-12-01,2025,12,Healthcare Access,Health,Active,South,TX,429,502,85.46,22857.4,17745.46,5111.94,77.64,41.36,320.2,31,1.34,4.68,70.42
462,2023-02-01,2023,2,Healthcare Access,Health,Active,South,TX,425,480,88.54,25972.89,22439.2,3533.69,86.39,52.8,216.6,46,1.962,4.84,72.48
1512,2025-09-01,2025,9,Housing Support,Basic Needs,Active,Northeast,NY,211,240,87.92,18417.73,11951.92,6465.81,64.89,56.64,157.0,18,1.344,4.65,69.83
837,2024-01-01,2024,1,Education Support,Education,Active,Midwest,OH,281,315,89.21,17245.95,12239.61,5006.34,70.97,43.56,234.7,22,1.197,4.75,71.36
378,2022-12-01,2022,12,Youth Development,Education,Active,West,AZ,142,139,102.16,11769.59,9829.65,1939.94,83.52,69.22,125.1,15,1.135,4.36,91.23
985,2024-05-01,2024,5,Food Assistance,Basic Needs,Active,South,TX,719,1060,67.83,46523.46,34640.41,11883.05,74.46,48.18,526.2,51,1.366,4.23,81.19
127,2022-04-01,2022,4,Youth Development,Education,Active,Midwest,MI,357,445,80.22,20928.5,16737.78,4190.72,79.98,46.88,350.0,45,1.02,5.0,83.58
586,2023-06-01,2023,6,Food Assistance,Basic Needs,Paused,West,AZ,421,535,78.69,26082.88,18520.16,7562.72,71.01,43.99,290.2,26,1.451,4.13,70.4
356,2022-11-01,2022,11,Food Assistance,Basic Needs,Active,Northeast,PA,358,455,78.68,25213.91,16722.42,8491.49,66.32,46.71,209.5,31,1.709,4.23,71.3
1630,2025-12-01,2025,12,Housing Support,Basic Needs,Active,South,TX,299,407,73.46,17241.21,14921.18,2320.03,86.54,49.9,293.3,37,1.019,4.67,78.71
210,2022-07-01,2022,7,Healthcare Access,Health,Active,Northeast,MA,236,305,77.38,15894.17,11885.15,4009.02,74.78,50.36,345.9,26,0.682,4.9,71.55
141,2022-05-01,2022,5,Healthcare Access,Health,Active,South,FL,431,494,87.25,22661.0,15085.42,7575.58,66.57,35.0,338.3,51,1.274,4.59,68.97
1179,2024-11-01,2024,11,Housing Support,Basic Needs,Paused,West,CA,261,236,110.59,15029.599999999999,12365.16,2664.44,82.27,47.38,160.2,11,1.629,4.74,61.36
778,2023-11-01,2023,11,Food Assistance,Basic Needs,Paused,South,FL,385,389,98.97,25912.09,23761.65,2150.44,91.7,61.72,395.6,42,0.973,4.45,93.04
1601,2025-12-01,2025,12,Housing Support,Basic Needs,Completed,Northeast,MA,286,291,98.28,21545.34,17011.35,4533.99,78.96,59.48,92.0,18,3.109,4.26,65.43
1183,2024-11-01,2024,11,Community Outreach,Community,Paused,West,CA,213,257,82.88,13575.49,10315.45,3260.04,75.99,48.43,178.6,19,1.193,4.34,72.07
1286,2025-02-01,2025,2,Healthcare Access,Health,Active,West,CA,426,514,82.88,25761.79,20695.18,5066.61,80.33,48.58,380.5,37,1.12,4.41,75.07
1330,2025-04-01,2025,4,Food Assistance,Basic Needs,Paused,Northeast,PA,452,496,91.13,31926.41,21342.11,10584.3,66.85,47.22,195.7,30,2.31,4.28,77.78
1599,2025-12-01,2025,12,Youth Development,Education,Active,South,GA,381,411,92.7,18754.47,10813.16,7941.31,57.66,28.38,286.5,24,1.33,4.75,95.99
599,2023-06-01,2023,6,Food Assistance,Basic Needs,Active,Midwest,MI,680,789,86.19,40713.48,29107.45,11606.03,71.49,42.81,245.0,27,2.776,4.37,74.8
11,2022-01-01,2022,1,Healthcare Access,Health,Active,Midwest,OH,316,402,78.61,18152.68,13218.29,4934.39,72.82,41.83,173.2,21,1.824,4.86,77.63
865,2024-02-01,2024,2,Food Assistance,Basic Needs,Active,West,WA,550,666,82.58,27838.32,18133.88,9704.44,65.14,32.97,524.7,33,1.048,5.0,77.75
283,2022-09-01,2022,9,Community Outreach,Community,Active,Midwest,MI,166,109,152.29,11271.7,9016.17,2255.53,79.99,54.31,157.7,15,1.053,4.94,61.43
292,2022-09-01,2022,9,Education Support,Education,Active,Northeast,PA,411,413,99.52,20962.42,16200.6,4761.82,77.28,39.42,180.8,21,2.273,4.92,84.6
1400,2025-06-01,2025,6,Youth Development,Education,Active,West,CA,322,321,100.31,19073.5,16497.9,2575.6,86.5,51.24,195.2,14,1.65,4.77,81.66
635,2023-07-01,2023,7,Housing Support,Basic Needs,Active,Northeast,MA,189,204,92.65,15370.66,12144.04,3226.62,79.01,64.25,193.5,16,0.977,4.5,79.82
130,2022-04-01,2022,4,Food Assistance,Basic Needs,Paused,Midwest,IL,548,536,102.24,29350.09,27512.73,1837.36,93.74,50.21,216.6,32,2.53,4.59,86.38
324,2022-10-01,2022,10,Youth Development,Education,Active,South,TX,299,255,117.25,17717.45,13459.98,4257.47,75.97,45.02,186.8,20,1.601,5.0,78.34
814,2023-12-01,2023,12,Housing Support,Basic Needs,Active,West,CA,254,315,80.63,17375.97,14407.14,2968.83,82.91,56.72,195.9,15,1.297,5.0,75.06
590,2023-06-01,2023,6,Healthcare Access,Health,Active,Northeast,MA,363,386,94.04,20873.4,16202.16,4671.24,77.62,44.63,598.1,48,0.607,4.78,75.89
1226,2025-01-01,2025,1,Community Outreach,Community,Paused,South,FL,271,378,71.69,16425.16,11143.51,5281.65,67.84,41.12,168.0,27,1.613,4.45,77.81
1141,2024-10-01,2024,10,Food Assistance,Basic Needs,Paused,Northeast,NY,232,267,86.89,16165.61,12631.99,3533.62,78.14,54.45,212.5,22,1.092,4.75,71.48
964,2024-05-01,2024,5,Food Assistance,Basic Needs,Active,Northeast,NY,443,570,77.72,26484.99,20531.7,5953.29,77.52,46.35,219.2,30,2.021,4.64,67.33
835,2024-01-01,2024,1,Youth Development,Education,Active,South,GA,389,463,84.02,21042.23,18047.79,2994.44,85.77,46.4,239.5,33,1.624,4.25,77.6
1615,2025-12-01,2025,12,Housing Support,Basic Needs,Active,Midwest,OH,446,450,99.11,21987.14,17926.2,4060.94,81.53,40.19,336.3,38,1.326,3.98,59.32
159,2022-05-01,2022,5,Job Training,Economic Empowerment,Completed,Midwest,OH,181,187,96.79,13633.32,9401.66,4231.66,68.96,51.94,151.1,12,1.198,4.9,76.87
1156,2024-10-01,2024,10,Youth Development,Education,Completed,West,WA,354,371,95.42,19580.47,13105.73,6474.74,66.93,37.02,205.0,27,1.727,4.72,74.07
517,2023-04-01,2023,4,Education Support,Education,Completed,South,FL,449,455,98.68,21077.36,16445.17,4632.19,78.02,36.63,595.9,47,0.753,4.47,76.89
1394,2025-05-01,2025,5,Food Assistance,Basic Needs,Active,Midwest,OH,764,723,105.67,39809.82,32414.95,7394.87,81.42,42.43,216.6,43,3.527,4.46,74.73
196,2022-06-01,2022,6,Education Support,Education,Active,Northeast,NY,334,229,145.85,20620.39,17906.84,2713.55,86.84,53.61,290.3,33,1.151,4.55,84.13
1356,2025-04-01,2025,4,Job Training,Economic Empowerment,Active,West,CA,181,168,107.74,13066.64,10964.96,2101.68,83.92,60.58,125.7,14,1.44,4.98,82.36
1407,2025-06-01,2025,6,Community Outreach,Community,Active,South,GA,247,307,80.46,16374.75,12602.69,3772.06,76.96,51.02,179.2,16,1.378,4.24,74.96
411,2023-01-01,2023,1,Food Assistance,Basic Needs,Paused,Northeast,NY,420,305,137.7,24144.35,20948.74,3195.61,86.76,49.88,278.4,21,1.509,4.34,76.31
97,2022-03-01,2022,3,Community Outreach,Community,Active,West,WA,200,231,86.58,10539.29,7627.85,2911.44,72.38,38.14,226.7,19,0.882,4.66,57.44
1294,2025-03-01,2025,3,Food Assistance,Basic Needs,Active,Midwest,OH,609,721,84.47,38192.9,35131.67,3061.23,91.98,57.69,546.7,61,1.114,4.56,65.8
902,2024-03-01,2024,3,Housing Support,Basic Needs,Active,West,WA,229,322,71.12,13287.01,9861.93,3425.08,74.22,43.07,110.3,13,2.076,4.36,72.51
157,2022-05-01,2022,5,Food Assistance,Basic Needs,Active,West,CA,389,428,90.89,27573.48,23805.64,3767.84,86.34,61.2,167.0,16,2.329,5.0,68.32
420,2023-01-01,2023,1,Job Training,Economic Empowerment,Active,West,CA,249,239,104.18,15389.99,11749.29,3640.7,76.34,47.19,87.7,21,2.839,4.61,64.16
1055,2024-08-01,2024,8,Food Assistance,Basic Needs,Active,West,CA,446,449,99.33,23639.71,18794.69,4845.02,79.5,42.14,389.5,39,1.145,4.48,82.08
478,2023-03-01,2023,3,Community Outreach,Community,Active,Northeast,MA,183,181,101.1,11946.29,7903.63,4042.66,66.16,43.19,142.4,14,1.285,4.36,71.46
731,2023-10-01,2023,10,Job Training,Economic Empowerment,Active,South,TX,181,150,120.67,13231.24,7510.12,5721.12,56.76,41.49,146.5,18,1.235,5.0,64.05
1047,2024-07-01,2024,7,Healthcare Access,Health,Active,Midwest,IL,439,436,100.69,25643.14,17653.36,7989.78,68.84,40.21,132.5,39,3.313,4.37,73.35
1304,2025-03-01,2025,3,Food Assistance,Basic Needs,Active,West,WA,523,546,95.79,28467.59,20775.67,7691.92,72.98,39.72,357.0,56,1.465,4.3,86.22
448,2023-02-01,2023,2,Housing Support,Basic Needs,Completed,Northeast,MA,188,174,108.05,13470.2,9070.51,4399.69,67.34,48.25,216.6,24,0.868,5.0,58.22
1211,2024-12-01,2024,12,Housing Support,Basic Needs,Active,Northeast,PA,183,219,83.56,14539.39,10213.04,4326.35,70.24,55.81,143.8,12,1.273,3.5,55.81
179,2022-06-01,2022,6,Healthcare Access,Health,Active,South,TX,186,253,73.52,14614.82,9787.24,4827.58,66.97,52.62,132.1,15,1.408,4.59,81.53
391,2022-12-01,2022,12,Youth Development,Education,Active,Midwest,OH,250,281,88.97,14789.93,11006.63,3783.3,74.42,44.03,227.0,20,1.101,3.69,92.55
579,2023-06-01,2023,6,Housing Support,Basic Needs,Active,West,CA,270,256,105.47,15514.95,10964.46,4550.49,70.67,40.61,306.3,29,0.881,3.66,63.69
1436,2025-07-01,2025,7,Healthcare Access,Health,Active,South,FL,369,367,100.54,21261.72,15563.22,5698.5,73.2,42.18,245.5,26,1.503,3.38,66.19
766,2023-11-01,2023,11,Job Training,Economic Empowerment,Paused,South,GA,206,193,106.74,12661.23,10142.11,2519.12,80.1,49.23,181.3,24,1.136,4.94,83.98
1357,2025-04-01,2025,4,Education Support,Education,Paused,West,WA,435,400,108.75,26474.54,22484.24,3990.3,84.93,51.69,290.1,34,1.499,4.15,73.84
629,2023-07-01,2023,7,Housing Support,Basic Needs,Completed,West,WA,251,225,111.56,19528.19,14372.24,5155.95,73.6,57.26,267.0,28,0.94,3.8,78.03
725,2023-10-01,2023,10,Youth Development,Education,Active,Northeast,PA,312,314,99.36,16836.46,12953.65,3882.81,76.94,41.52,407.3,46,0.766,4.78,76.81
967,2024-05-01,2024,5,Community Outreach,Community,Active,Northeast,MA,223,286,77.97,14036.75,11290.43,2746.32,80.43,50.63,161.6,17,1.38,4.43,56.63
939,2024-04-01,2024,4,Education Support,Education,Completed,Midwest,OH,298,322,92.55,22957.39,16126.17,6831.22,70.24,54.11,165.1,20,1.805,5.0,99.0
143,2022-05-01,2022,5,Healthcare Access,Health,Active,South,GA,326,372,87.63,22946.58,19507.28,3439.3,85.01,59.84,323.5,25,1.008,4.38,76.0
1248,2025-01-01,2025,1,Job Training,Economic Empowerment,Active,West,WA,305,274,111.31,21349.21,12895.01,8454.2,60.4,42.28,189.5,23,1.609,4.64,73.95
949,2024-04-01,2024,4,Community Outreach,Community,Active,Northeast,PA,214,191,112.04,15236.39,13130.69,2105.7,86.18,61.36,198.5,20,1.078,4.0,74.86
1198,2024-12-01,2024,12,Job Training,Economic Empowerment,Active,Midwest,OH,181,161,112.42,10379.59,7744.56,2635.03,74.61,42.79,125.5,21,1.442,3.72,74.15
868,2024-02-01,2024,2,Housing Support,Basic Needs,Completed,Midwest,MI,306,302,101.32,21446.9,13938.1,7508.8,64.99,45.55,274.0,23,1.117,4.94,75.68
616,2023-07-01,2023,7,Education Support,Education,Active,Midwest,OH,509,579,87.91,27598.44,25429.72,2168.72,92.14,49.96,387.6,47,1.313,4.32,81.91
295,2022-09-01,2022,9,Education Support,Education,Completed,West,CA,311,383,81.2,20922.28,16865.98,4056.3,80.61,54.23,236.6,24,1.314,3.72,83.27
1449,2025-07-01,2025,7,Healthcare Access,Health,Active,Midwest,IL,439,421,104.28,23323.8,15993.66,7330.14,68.57,36.43,240.7,34,1.824,4.7,65.71
1562,2025-10-01,2025,10,Job Training,Economic Empowerment,Active,West,CA,254,293,86.69,14243.8,11286.02,2957.78,79.23,44.43,88.7,15,2.864,4.46,67.66
89,2022-03-01,2022,3,Food Assistance,Basic Needs,Paused,West,WA,371,318,116.67,19953.04,19064.72,888.32,95.55,51.39,206.1,15,1.8,4.59,77.23
42,2022-02-01,2022,2,Healthcare Access,Health,Paused,Midwest,IL,390,409,95.35,21756.12,15017.69,6738.43,69.03,38.51,257.6,33,1.514,4.89,73.82
1589,2025-11-01,2025,11,Healthcare Access,Health,Active,Midwest,IL,429,410,104.63,23153.11,14972.61,8180.5,64.67,34.9,744.8,65,0.576,4.33,81.95
132,2022-04-01,2022,4,Job Training,Economic Empowerment,Completed,West,CA,323,309,104.53,17330.0,14203.33,3126.67,81.96,43.97,304.6,30,1.06,4.16,66.63
701,2023-09-01,2023,9,Healthcare Access,Health,Active,Northeast,MA,278,283,98.23,16903.3,14824.73,2078.57,87.7,53.33,261.3,26,1.064,3.88,71.97
1533,2025-10-01,2025,10,Healthcare Access,Health,Active,West,AZ,445,382,116.49,23381.78,19904.97,3476.81,85.13,44.73,176.3,19,2.524,4.95,70.59
1528,2025-09-01,2025,9,Job Training,Economic Empowerment,Completed,Northeast,PA,208,220,94.55,13123.15,10402.95,2720.2,79.27,50.01,181.4,20,1.147,4.83,75.57
1252,2025-01-01,2025,1,Food Assistance,Basic Needs,Paused,Northeast,MA,529,629,84.1,27804.42,24054.75,3749.67,86.51,45.47,250.1,30,2.115,4.86,78.33
165,2022-05-01,2022,5,Healthcare Access,Health,Active,Northeast,MA,420,442,95.02,23629.49,15331.2,8298.29,64.88,36.5,227.2,26,1.849,4.18,73.5
291,2022-09-01,2022,9,Youth Development,Education,Active,South,GA,313,350,89.43,15733.43,14906.62,826.81,94.74,47.62,290.5,26,1.077,4.06,78.9
1557,2025-10-01,2025,10,Education Support,Education,Completed,Northeast,MA,435,444,97.97,24795.22,22834.03,1961.19,92.09,52.49,335.2,41,1.298,4.33,75.98
713,2023-09-01,2023,9,Youth Development,Education,Completed,West,AZ,242,250,96.8,14612.94,12293.56,2319.38,84.13,50.8,179.1,20,1.351,4.57,77.17
349,2022-11-01,2022,11,Housing Support,Basic Needs,Active,West,AZ,169,158,106.96,11700.29,7609.73,4090.56,65.04,45.03,119.4,12,1.415,4.62,63.54
572,2023-05-01,2023,5,Youth Development,Education,Completed,South,TX,423,406,104.19,23172.58,17381.33,5791.25,75.01,41.09,337.6,42,1.253,4.21,80.23
681,2023-09-01,2023,9,Education Support,Education,Active,Midwest,IL,295,272,108.46,17940.35,13022.89,4917.46,72.59,44.15,259.4,29,1.137,3.91,94.15
1550,2025-10-01,2025,10,Job Training,Economic Empowerment,Completed,South,TX,257,243,105.76,17701.44,13525.09,4176.35,76.41,52.63,281.7,31,0.912,3.81,67.99
969,2024-05-01,2024,5,Youth Development,Education,Active,Northeast,NY,347,438,79.22,21101.52,17078.21,4023.31,80.93,49.22,441.3,34,0.786,4.56,84.54
1000,2024-06-01,2024,6,Education Support,Education,Completed,South,FL,613,579,105.87,31095.85,31126.5,-30.65,100.1,50.78,407.7,55,1.504,5.0,96.62
1081,2024-08-01,2024,8,Food Assistance,Basic Needs,Completed,Northeast,PA,542,662,81.87,34472.08,27525.47,6946.61,79.85,50.78,219.6,48,2.468,3.5,76.24
1088,2024-08-01,2024,8,Job Training,Economic Empowerment,Active,West,WA,253,262,96.56,18986.84,12568.42,6418.42,66.2,49.68,216.6,29,1.168,3.76,77.11
459,2023-02-01,2023,2,Job Training,Economic Empowerment,Active,West,WA,244,283,86.22,17961.03,15070.06,2890.97,83.9,61.76,206.9,20,1.179,4.87,78.98
376,2022-12-01,2022,12,Food Assistance,Basic Needs,Active,South,TX,257,254,101.18,16546.18,16029.43,516.75,96.88,62.37,147.9,24,1.738,4.71,65.62
334,2022-10-01,2022,10,Job Training,Economic Empowerment,Completed,West,CA,167,197,84.77,12468.38,8188.58,4279.8,65.67,49.03,177.0,16,0.944,4.09,76.66
1233,2025-01-01,2025,1,Healthcare Access,Health,Active,West,WA,315,357,88.24,19817.67,19528.51,289.16,98.54,62.0,320.4,30,0.983,4.44,66.41
1448,2025-07-01,2025,7,Education Support,Education,Paused,South,FL,414,510,81.18,22025.99,15595.9,6430.09,70.81,37.67,351.6,33,1.177,4.32,83.71
